text	label
光迅科技：供应商情况属于商业秘密，不便披露有投资者问，贵司电子商务软件是否兼容鸿蒙系统英唐智控在互动平台表示， 公司控股子公司优软科技研制的ERP管理软件、MES制造执行系统、WMS智能仓储系统等管理软件均为Web应用，目前用到的组件都是兼容的。	（优软科技，“生产”，ERP管理软件），（优软科技，“生产”，MES制造执行系统），（优软科技，“生产”，WMS智能仓储系统）
隆利科技：HW为重要终端客户有投资者问，公司有没有资产并购计划？公司产品有没有给华为供货？隆利科技在互动平台表示，尊敬的投资者您好，公司未来是否实施并购计划将结合公司发展目标及市场情况确定，具体情况请关注公司在巨潮资讯网披露的公告。HW客户是公司重要终端客户之一，公司将不断加深与HW客户在电子产品、车载显示等领域的合作，提升公司整体价值。感谢您的关注与支持！	（隆利科技，“供应商”，HW）
"宜安科技：子公司逸昊金属生产液态金属铰链结构件华为商城显示，于9月7日12:08开启预订的华为三折叠手机——华为MateXT非凡大师预约人数已超300万，达313.7万人。该款新品将于9月10日发布，9月20日10:08正式开售。
在折叠屏手机市场，中国厂商展现出强大的竞争力。2024年第二季度，中国折叠屏手机市场上，华为以41.7%的市场份额稳居第一。德邦证券称，当前主流智能手机厂商基本完成了折叠屏产品线的布局与迭代，折叠屏手机行业逐步进入稳定增长期。未来AI大模型与折叠屏手机的深度融合，叠加价格下探进一步刺激换新意愿，折叠屏手机整体渗透率有望快速增长。
据财联社主题库显示，相关上市公司中：
贝隆精密智能手机精密结构件业务主要包括镜头组件和摄像头模组两大品类，其产品将通过舜宇光学进入华为产业链。
天晟新材全资子公司常州昊天新材料目前已经直接或间接为华为等知名手机提供相关产品，且有折叠屏金属背板补强用TPU胶带系列，单面昊天TS-64035单面产品，已经通过终端机测试并已经在折叠屏上量产使用。"	（逸昊金属，“生产”，液态金属铰链结构件），（贝隆精密，“供应商”，华为），（贝隆精密，“生产”，镜头组件），（常州昊天新材料，“供应商”，华为），（常州昊天新材料，“生产”，TPU胶带系列），（贝隆精密，“生产”，摄像头模组）
华孚时尚董秘：根据三方战略合作协议的内容 合作方会提供国内先进AI算力底座技术架构和产品与解决方案财联社3月4日电，有投资者问，董秘，华为给很多企业提供算力产品，但是以华为目前的能力无法提供充足的算力产品，请问华为为什么要给华孚时尚提供最新款最顶尖的算力服务器？华为的算力服务器不会优先供应给其他企业吗？华孚时尚在互动平台表示，根据三方战略合作协议的内容，合作方会提供国内先进AI算力底座技术架构和产品与解决方案，加快阿克苏公共算力平台项目落地实施，同时，合作方也会为算力平台运维技术支持服务，为孵化纺织行业大模型提供技术支撑。目前协议各方均在按照相关约定积极推进项目建设事宜。	（华为，“生产”，算力服务器），（华为，“供应商”，华孚时尚）
辰奕智能：公司产品可适配鸿蒙系统有投资者问，公司是否有鸿蒙、华为相关的业务和合作？辰奕智能在互动平台表示，你好！公司是其智慧屏智能遥控器和智能摄像头供应商，公司产品可适配鸿蒙系统，谢谢关注！	（辰奕智能，“供应商”，华为），（辰奕智能，“生产”，智慧屏智能遥控器），（辰奕智能，“生产”，智能摄像头）
中密控股：致力于成为世界一流流体设备供应商有投资者问，长期来看，公司愿景是什么？十年后的公司营收是否能达百亿？中密控股在互动平台表示，投资者您好，公司的战略是构建大密封产业集群，坚定不移地发展密封事业，做强“中密控股”品牌，成为世界一流的流体设备供应商。公司的目标是打造“中密控股”品牌的百年老店，保持长期领先的核心竞争力。公司会根据对市场的研判从而对收入和利润的增长速度做出适当规划，管理层会定期讨论制定中长期规划，且每年会根据实际情况做出适当调整。	（中密控股，“生产”，流体设备）
光大同创：碳纤维产品应用于笔记本电脑外壳并实现量产交付有投资者问，公司最近的优势产品有哪些光大同创在互动平台表示，谢谢投资者的关注。随着全球去塑化的趋势，公司将环保理念融入研发、生产各个环节，不断探索防护性产品的环保替代方案。公司注重技术研发的针对性和实用性，持续投入研发在碳纤维产品的应用，实现了碳纤维产品应用领域的拓展，目前公司碳纤维产品主要应用于笔记本电脑外壳，且已逐步在折叠屏手机领域实现量产交付。此外公司依托优秀的产品服务质量以及完善的国内区域布局，改进模切产品的生产工艺，从而提升模切产品的市场竞争力。未来公司将继续巩固优势，积极把握市场机会。谢谢您的关注。	（光大同创，“生产”，碳纤维产品），（碳纤维产品，“构成”，笔记本电脑外壳）
金固股份：收到阿凡达新能源汽车定点通知【金固股份：收到阿凡达新能源汽车定点通知】财联社3月4日电，金固股份公告，收到某头部知名的新能源汽车主机厂的定点通知书，公司将作为客户的零部件供应商，为其新能源轻卡车型提供阿凡达低碳车轮产品。	（金固股份，“生产”，阿凡达低碳车轮），（阿凡达低碳车轮，“构成”，新能源轻卡车型），（金固股份，“供应商”，新能源汽车主机厂）
厦门信达：信达海易盲区主动刹车系统应用于渣土车、商业混凝土车辆等中重型货车有投资者问，贵司官网9月3日,介绍了厦门信达海易科技有限公司（以下简称“信达海易”）自主研发的“盲区主动刹车系统”成功预判了潜在的碰撞风险，触发紧急制动指令，工程车辆随即紧急刹停，避免与电动车的碰撞，一场可能发生的严重交通事故被及时阻止。信达海易盲区主动刹车系统是集毫米波雷达融合智能算法、智能一体控制器等模块，提供30级分级柔性制动的智能化产品。请董秘介绍一下该系统应用于哪些公司的车辆上。厦门信达在互动平台表示，公司控股子公司厦门信达海易科技有限公司（以下简称“信达海易”）通过融合应用云计算、大数据、车联网和人工智能等先进技术，为城市道路交通安全提供智慧化、网联化解决方案，其核心产品”信达海易盲区主动刹车系统“主要应用于渣土车、商业混凝土车辆等中重型货车的盲区监测，通过车联网技术为道路安全保驾护航。目前，“信达海易盲区主动刹车系统”已应用于物流、建筑、市政工程等城市路面运输车辆管理。	（厦门信达海易科技有限公司，“生产”，盲区主动刹车系统），（盲区主动刹车系统，“构成”，渣土车），（盲区主动刹车系统，“构成”，商业混凝土车辆）
晨光生物：子公司新疆晨光棉籽油客户主要为周边生产类型企业有投资者问，董秘公司Micro OLED微型显示屏有我用到AR眼镜领域吗GQY视讯在互动平台表示，Micro-OLED技术是未来AR眼镜的重要技术路径，公司产品通过扩展可应用于AR、VR等智能终端显示领域，在智能硬件上搭载AR技术的显示类产品可满足客户定制化需求。	（GQY视讯，“生产”，Micro OLED微型显示屏）
和辉光电：部分折叠屏产品已量产出货有投资者问和辉光电(688538)，请问公司是否有折叠屏产品，有跟哪些品牌合作供货，谢谢和辉光电在互动平台表示，您好，公司现有的第4.5代和第6代AMOLED生产线均兼有生产刚性和柔性产品的产能和技术能力。公司一直在持续地研发生产Hybrid及柔性AMOLED产品，目前部分产品已量产出货。感谢您的关注！	（和辉光电，“生产”，Hybrid产品），（和辉光电，“生产”，第4.5代和第6代AMOLED）
春兴精工：持续关注6G行业发展和客户需求有投资者问，董秘您好，请问贵公司6G的研发进展如何，是否有实质性进展？春兴精工在互动平台表示，您好，感谢关注。公司通信业务以射频技术为核心，为客户提供滤波器、双工器、合路器等移动通信射频器件，产品主要应用于移动通信基站天馈系统射频前端。公司深耕移动通信领域多年，会持续关注行业发展和客户需求，并结合自身发展规划及市场需求推进业务发展。	（春兴精工，“生产”，滤波器），（春兴精工，“生产”，双工器），（春兴精工，“生产”，合路器），（滤波器，“构成”，移动通信基站天馈系统射频前端），（双工器，“构成”，移动通信基站天馈系统射频前端），（合路器，“构成”，移动通信基站天馈系统射频前端）
晨光生物：已加入Swisse供货商体系，2024年累计供货超2000万元有投资者问，董秘您好，贵司是Swisse(斯维诗)供应商吗？谢谢晨光生物在互动平台表示，您好，公司已加入Swisse供货商体系，2024年累计供货2000万元以上，后续公司将积极发展梯队产品，持续向客户提供更多优质的产品。谢谢关注。	（晨光生物，“供应商”，Swisse）
通达动力：公司生产的伺服电机铁芯能运用于机器人领域有投资者问，请问贵公司产品有没供货给生产飞行汽车公司？贵公司在机器人领域有提供生产配件吗通达动力在互动平台表示，公司生产的电机定转子铁芯产品品种齐全，能够应用于不同种类和型号的电机，但无法确定电机最终用于何种产品上。公司生产的伺服电机铁芯能够运用于机器人领域。	（通达动力，“生产”，电机定转子铁芯），（电机定转子铁芯，“构成”，电机），（通达动力，“生产”，伺服电机铁芯）
创元科技：上海微电子、中芯国际为江苏苏净客户有投资者问，公司在多次调研中称全资子公司江苏苏净成立了半导体融营销军团，请问江苏苏净在半导体行业的推进情况，中芯国际 上海微电子等行业龙头是否是江苏苏净的客户创元科技在互动平台表示，尊敬的投资者，您好！感谢您对公司的关心。上海微电子、中芯国际都是江苏苏净客户，其业务金额不大，对公司收益影响较小。公司全资子公司江苏苏净是国内领先的空气净化、节能环保和气体纯化领域技术创新、装备制造和工程整体解决方案的供应商，可为半导体行业提供相关产品和服务。谢谢！	（江苏苏净，“生产”，空气净化产品），（江苏苏净，“生产”，节能环保产品），（江苏苏净，“生产”，气体纯化产品），（江苏苏净，“供应商”，上海微电子），（江苏苏净，“供应商”，中芯国际）
比依股份：上海理湃已启动投建100万级生产产能 应对快速增长的AR消费市场【比依股份：上海理湃已启动投建100万级生产产能 应对快速增长的AR消费市场】财联社11月14日电，比依股份在互动平台表示，上海理湃光晶技术有限公司作为国内AR眼镜光波导模组生产规模最大的供应商，拥有几何光波导核心专利和独家分子键合工艺，已成为头部AR整机品牌的供应商。光学显示尤其是近眼光学显示技术，目前仍处于不断更新迭代过程中，未来将被广泛应用于智能制造、智慧医疗、文旅展陈、办公协作、消费应用等各个领域，市场前景广阔。上海理湃目前已投产10万级规模的生产线，并已启动投建100万级生产产能，应对快速增长的AR消费市场。	（上海理湃光晶技术有限公司，“生产”，光波导模组）
龙蟠科技：与珠海冠宇合作供应动力及储能产品有投资者问龙蟠科技(603906)，贵司与珠海冠宇签署战略合作协议，协议有效期5年，双方就合作期限内12万吨磷酸铁锂项目展开深入合作，请问1目前进展情况；2是否已经供应产品，已经供应多少万吨？龙蟠科技在互动平台表示，尊敬的投资者，您好！公司高度重视与核心客户的合作关系，与珠海冠宇在动力及储能、汽车低压启停电池上均有供应相关产品。感谢您的关注！	（龙蟠科技，“生产”，动力及储能、汽车低压启停电池相关产品），（龙蟠科技，“供应商”，珠海冠宇）
龙旗科技：与华为、荣耀合作以销售产品为主有投资者问龙旗科技(603341)，请问龙旗科技，贵公司的业务，跟华为公司和荣耀公司之间，是销售产品？还是提供技术服务或者技术运营维护比较多呢？龙旗科技在互动平台表示，尊敬的投资者，您好！公司与华为、荣耀进行多品类合作，合作范围包括智能手机、平板电脑、AIoT产品等多类智能产品的综合服务，从合作金额上看，以销售产品为主。感谢您的关注。	（龙旗科技，“生产”，智能产品的综合服务），（龙旗科技，“供应商”，华为），（龙旗科技，“供应商”，荣耀）
ST曙光：公司目前暂未给奇瑞汽车供货有投资者问ST 曙光(600303)，奇瑞控股准备上市，请问贵公司有给奇瑞汽车供货或者技术合作吗？ST曙光在互动平台表示，公司目前暂未给奇瑞汽车供货。公司具有数十年的车桥产品技术积累，拥有国家认定企业技术中心、汽车产品监督检验鉴定实验所，拥有先进的试验验证设备。公司车桥产品形成了轻型、中重型、悬架系统、新能源和核心零部件五大板块，十个系列（越野皮卡车桥、微型客车桥、轻型客车桥、轻型卡车桥、独立悬架产品、轿车悬架产品、大客车车桥、挂车桥、工程车车桥、新能源车桥）的产品平台。公司将持续加强产品研发，加快产品转型升级；提高品牌影响力，积极拓展国内国际市场，提高市场份额，实现公司稳健持续发展。	（ST曙光，“生产”，轻型车桥产品），（ST曙光，“生产”，中重型车桥产品），（ST曙光，“生产”，悬架系统车桥产品），（ST曙光，“生产”，新能源车桥产品），（ST曙光，“生产”，核心零部件车桥产品），（ST曙光，“生产”，越野皮卡车桥产品平台），（ST曙光，“生产”，微型客车桥产品平台），（ST曙光，“生产”，轻型客车桥产品平台），（ST曙光，“生产”，轻型卡车桥产品平台），（ST曙光，“生产”，独立悬架产品平台），（ST曙光，“生产”，轿车悬架产品平台），（ST曙光，“生产”，大客车车桥产品平台），（ST曙光，“生产”，挂车桥产品平台），（ST曙光，“生产”，工程车车桥产品平台），（ST曙光，“生产”，新能源车桥产品平台）
水晶光电：有光学零组件产品供应小米14UItra手机【水晶光电：有光学零组件产品供应小米14UItra手机】财联社3月1日电，水晶光电在互动平台表示，公司和小米手机一直保持紧密的业务合作，公司有光学零组件产品供应小米14UItra手机。	（水晶光电，“生产”，光学零组件），（光学零组件，“构成”，小米14UItra手机），（水晶光电，“供应商”，小米），（小米，“生产”，小米14UItra手机）
剑桥科技：不便披露与华为合作的光模块具体型号及合作领域细节有投资者问剑桥科技(603083)，董秘您好！剑桥科技目前主要供应华为光模块领域，是那些型号产品？与华为合作还有其他相关领域吗？谢谢！剑桥科技在互动平台表示，尊敬的投资者，您好！关于公司与客户在光模块具体型号产品以及其他合作领域的详细信息，涉及到公司商业合作的细节内容，恕不便对外披露。若相关事项达到信息披露标准，公司将依据法律法规及时履行信息披露义务。感谢您对公司的关注。	（剑桥科技，“生产”，光模块），（剑桥科技，“供应商”，华为）
香山股份：江淮汽车是公司重要合作伙伴有投资者问，公司是否和江淮汽车有合作?香山股份在互动平台表示，作为全球汽车零部件领域的资深供应商，公司保持着开放的态度和所有行业内优秀的公司进行合作，与主流豪华品牌、众多科技豪华新贵均建立了伙伴关系。江淮汽车亦是公司重要的合作伙伴。感谢您的支持和关注！	（香山股份，“供应商”，江淮汽车）
维信诺董秘：2023年四季度以来 随着消费电子行业景气度逐步提升 OLED产品价格有所上涨财联社3月5日电，有投资者问，看到不断有媒体报道和券商分析说从2023年四季度到现在，OLED是一个量价齐升的情况，公司这边有什么感觉吗？价格情况如何呢？维信诺在互动平台表示，2023年，国内OLED产能加速释放，OLED产品价格出现剧烈波动。根据市场情况，公司调整产品策略，持续优化产品结构，产品开发与产能释放加速匹配中高端智能手机机型。公司积极供应头部品牌客户旗舰系列产品上市，并成功拓展更多头部客户机型的产品导入，市场份额将显著提升。2023年四季度以来，随着消费电子行业景气度逐步提升，OLED产品价格有所上涨。	（维信诺，“生产”，OLED产品），（维信诺，“供应商”，头部品牌客户）
宝兰德：产品可用于互联网金融有投资者问宝兰德(688058)，请问贵公司产品是否用于互联网金融？宝兰德在互动平台表示，尊敬的投资者，您好！作为重要的基础软件产品提供商，公司的产品可用于互联网金融。	（宝兰德，“生产”，基础软件产品）
"航亚科技：多款国际主流客机发动机零部件产品将亮相珠海航展【航亚科技：多款国际主流客机发动机零部件产品将亮相珠海航展】财联社11月11日电，
航亚科技在互动平台表示，本次珠海航展，公司参与研制和批量交付的多款国际主流客机（波音B737max/B777/B787、空客A320neo/A350XWB等）发动机零部件产品将在展馆精彩亮相，另外，适配我国自主研制的CJ1000/CJ2000（配装国产大飞机C919/C929）、多型高性能航空发动机以及燃气轮机的典型核心零部件产品将一并展示。"	（航亚科技，“生产”，波音B737max/B777/B787发动机零部件），（航亚科技，“生产”，空客A320neo/A350XWB发动机零部件），（航亚科技，“生产”，航空发动机核心零部件），（航亚科技，“生产”，燃气轮机零部件）
四方科技：干冷器产品主要应用在食品速冻等领域有投资者问四方科技(603339)，请问方便披露贵司的干冷器供应给哪些公司？四方科技在互动平台表示，尊敬的投资者，您好！公司生产的换热器产品包括铜管、铝管、不锈钢管套片式热交换器，高效蒸发式冷凝冷却器、干式冷却器等。主要应用在食品速冻、冷冻冷藏、物流中心、建筑厂房和数据中心、以及滑雪场等工业、商业、娱乐场所。公司经营相关信息可参阅公司定期报告。感谢您的关注！	（四方科技，“生产”，铜管），（四方科技，“生产”，铝管），（四方科技，“生产”，不锈钢管套片式热交换器），（四方科技，“生产”，高效蒸发式冷凝冷却器），（四方科技，“生产”，干式冷却器）
沃尔核材：公司的热缩绝缘产品已应用在ARJ21、C919国产机型有投资者问，请问，经查询显示贵公司作为大飞机的唯一热缩管材供应商，具有核级别安全资质。而深圳提出了低空经济目标，贵公司作为本地企业，能否利用大飞机相关产品为低空经济赋能从中受益？沃尔核材在互动平台表示，公司的CEHS、CELB系列热缩绝缘产品已部分进入中国商飞供应商体系，并已应用在ARJ21、C919国产机型，该产品主要用于飞机线束及端头连接处的绝缘防护、线缆标识等。	（沃尔核材，“生产”，CEHS、CELB系列热缩绝缘产品），（沃尔核材，“供应商”，中国商飞），（热缩绝缘产品，“构成”，ARJ21、C919国产机型线束及端头连接处的绝缘防护），（热缩绝缘产品，“构成”，ARJ21、C919国产机型线束及端头连接处的线缆标识）
蔚蓝生物：拥有土壤修复和环境治理产品技术储备有投资者问蔚蓝生物(603739)，请问公司在土壤修复和环境治理方面，有没有产品和技术储备？如有，请举例。谢谢。蔚蓝生物在互动平台表示，尊敬的投资者，您好，感谢您对公司的关注。公司的植物微生态产品，针对土壤酸化修复、盐碱化修复及药残降解等应用领域，开发出了不同类型的土壤修复功能菌剂系列产品，为作物种植提供了安全、绿色、有机的生物解决方案。目前产品包括：蓝土酸、蓝土碱和蔚土安等，收入占比较小。 公司重视微生物技术在环保行业的应用，组建了蔚蓝赛德环境微生物实验室，着力于将微生物技术与环保技术相结合，通过具有特定功能的微生物的新陈代谢作用，精准高效去除各类污染物，着力于实现各类水环境的绿色低碳治理以及多场景下的生物除臭。目前产品包括：垃圾渗滤液处理专用菌剂、除油菌剂、除臭菌剂等，收入占比较小。	（蔚蓝生物，“生产”，蓝土酸），（蔚蓝生物，“生产”，蓝土碱），（蔚蓝生物，“生产”，蔚土安），（蔚蓝生物，“生产”，垃圾渗滤液处理专用菌剂），（蔚蓝生物，“生产”，除油菌剂），（蔚蓝生物，“生产”，除臭菌剂）
正帆科技：产品主要应用于半导体制程中的掺杂、刻蚀、薄膜沉积等有投资者问正帆科技(688596)，你好，请问公司产品是否可以用于光刻机？谢谢正帆科技在互动平台表示，您好！公司的电子气体、电子先进材料及相关气化供应系统主要应用于半导体制程中的掺杂、刻蚀、薄膜沉积等工艺环节。	（正帆科技，“生产”，电子气体），（正帆科技，“生产”，电子先进材料），（正帆科技，“生产”，相关气化供应系统）
陕西华达：产品应用于航空航天等领域，将继续深度布局市场有投资者问，公司有无给歼-35提供相关配套？陕西华达在互动平台表示，您好，公司生产的电连接器及互联产品公司产品主要应用于航空航天、武器装备、通讯等领域，公司将继续深度布局市场，积极拓展连接器产品应用不同场景。感谢您的关注。	（陕西华达，“生产”，电连接器及互联产品）
道恩股份董秘：公司与小米在家电方面有业务合作 小米汽车已接触 目前属于材料数据对接阶段财联社3月13日电，有投资者问，董秘小米汽车SU7在3月28日公布上市，请问贵公司和小米汽车的材料对接进展情况如何？有没有产品订单供应小米汽车？道恩股份在互动平台表示，投资者公司与小米在家电方面有业务合作，小米汽车已接触，目前属于材料数据对接阶段。	（小米，“生产”，小米汽车SU7）
鸿日达：半导体金属散热片材料项目已建成1条产线有投资者问，均热片领域是目前半导体先进封装的核心需要国产替代的领域之一，公司目前小规模出货的半导体均热片主要是什么材质，目前已知国内有哪些厂商在参与，公司规划产能大概多大？鸿日达在互动平台表示，尊敬的投资者，您好！公司半导体金属散热片产品主要原材料为铜材料。目前，全球半导体金属散热片的供应链基本被主流的 2-3 家台系厂商所占据，国内厂商尚处于国产化替代的初期阶段。基于商业保密原则，暂不便透露详细厂商信息。公司半导体金属散热片材料项目现已建成1条产线，后续将根据终端客户需求、产能稼动率、利用率等情况，陆续开展扩产计划，以达到年产1090万片金属散热片材料的产能规划。	（鸿日达，“生产”，半导体金属散热片），（铜材料，“构成”，半导体金属散热片）
