text	label
按照上广电集团对旗下两家上市公司的分工，广电信息主业是电视机、音响等终端产品销售;广电电子则侧重上游电子器件，销售液晶模块、真空光电器件等。	（广电集团，“拥有”，广电电子）
这尤以武钢最为抢眼，其在今年分别与加拿大CLM公司、澳大利亚WPG公司和巴西MMX公司达成股权购买协议，每年因此可以获得<N>万吨稳定的铁矿石供给。	（武钢，“合作”，加拿大CLM公司），（加拿大CLM公司，“合作”，武钢）
幼儿奶粉被检出强致癌物黄曲霉毒素M<N>超标，前一天还称没有接到相关通知的南山奶粉生产商湖南长沙亚华乳业有限公司昨日承认奶粉被检出致癌物黄曲霉毒素M<N>超标，	（湖南长沙亚华乳业有限公司，“拥有”，南山）
至此，武商联及其关联方国资公司、中南电力设计院合计持有的股权占公司总股本的<N>.<N>%，为公司第一大股东。	（武商联，“合作”，国资公司），（国资公司，“合作”，武商联）
而洪都航空控股股东中国航空科技工业股份有限公司及机构投资者，则将以现金认购新发行的股份。	（中国航空科技工业股份有限公司，“拥有”，洪都航空）
早前有报道称，远东和贝加尔地区发展基金和中国乐视就联合实施建立推广俄罗斯食品对华交易平台达成一致，计划三年内投资<N>亿卢布。	（远东，“合作”，中国乐视），（中国乐视，“合作”，远东）
丰盛控股拟注入到ST星美的资产——上海局一房地产发展有限公司<N>%的股权及丰盛地产发展有限公司<N>%的股权，	（丰盛控股，“拥有”，丰盛地产发展有限公司）
中国证券报记者了解到，早在ST秦岭与华伦集团合作之前，冀东就曾与ST秦岭就重组合作有过深度的接触，	（华伦集团，“合作”，秦岭），（秦岭，“合作”，华伦集团）
飞利浦影音及配件业务由音频、多媒体及配件业务组成，隶属于飞利浦优质生活事业部。	（飞利浦，“拥有”，飞利浦影音）
事实上，<N>年底，海口美兰国际机场、渤海信托等<N>家公司组成联合受让体，从中国太平保险手中接过民安财险<N>%的股权。	（海口美兰国际机场，“合作”，渤海信托），（渤海信托，“合作”，海口美兰国际机场）
根据一季度数据，蚂蚁金服旗下的余额宝货币基金规模为全球最大，高达<N>亿美元。	（蚂蚁金服，“拥有”，余额宝货币基金）
作为中国石油集团整合旗下资产的一部分，中油化建的重组备受关注。	（中国石油集团，“拥有”，中油化建）
据了解，华润集团旗下几乎所有燃气业务都在华润燃气集团。。	（华润集团，“拥有”，华润燃气集团）
昨日，福田汽车宣布将与美国康明斯公司导入ISF系列欧Ⅵ发动机技术。	（福田汽车，“合作”，美国康明斯公司），（美国康明斯公司，“合作”，福田汽车）
东航在加入天合联盟之后获得的帮助不大，因此考虑“跳槽”去另外一家还没有中国本土合作伙伴的寰宇一家联盟，但此前无论是天合联盟、寰宇一家还是东航对这一传言都	（东航，“合作”，天合联盟），（天合联盟，“合作”，东航）
而江苏三友控股股东友谊实业在<N>年向工商部门申请变更工商登记时也承认，此前未能及时办理变更登记，主要是考虑到江苏三友上市资料要求的连续性。	（友谊实业，“拥有”，江苏三友）
平煤国能今年<N>月<N>日成立，平煤神马集团与北京国能电池科技有限公司分别持有<N>%和<N>%股权。	（平煤神马集团，“拥有”，平煤国能）
据悉，中国银行东京分行银联借记卡的发行，将方便客户今后在中国银行办理各种金融理财服务，	（中国银行，“拥有”，中国银行东京分行）
雪松控股旗下拥有供通云供应链集团、希努尔两家A股上市公司。	（雪松控股，“拥有”，供通云供应链集团）
资料显示，这是本年度内控股股东深圳赛洛第二次宣布启动针对金德发展的重组事项。	（深圳赛洛，“拥有”，金德发展）
<N>年<N>月，传奇东方还与腾讯达成合作，邀请腾讯影业作为电影《魔兽世界》出品方。	（传奇东方，“合作”，腾讯），（腾讯，“合作”，传奇东方）
除上述两个矿山外，公司拟受让中金集团持有的夹皮沟矿业、新疆金滩矿业、嵩县前河矿业<N>家企业全部股权，	（中金集团，“拥有”，新疆金滩矿业）
据了解，宝钢集团和江苏沙钢集团是在“诚实守信、共同发展”的原则指导下，经过友好协商达成此次战略协同合作意向的。	（宝钢集团，“合作”，江苏沙钢集团），（江苏沙钢集团，“合作”，宝钢集团）
贾跃亭认为，终端是乐视全球化的突破口，乐视云是先头部队，然后是互联网，再带着内容出海。	（乐视，“拥有”，乐视云）
在外界看来，随着北京市第一中级人民法院终审判决的发布，广药集团和加多宝的王老吉商标争夺案画上了句号，但加多宝显然不这么看。	（加多宝，“拥有”，王老吉）
其中，收购方华胜旅业基金管理人天津华胜股权投资管理有限公司为北京旅游控股子公司。	（北京旅游，“拥有”，天津华胜股权投资管理有限公司）
流控股签订的《天津市海运股份有限公司国有股份转让协议》中，天海集团表示无偿将全资附属企业天津天海化纤厂拥有的塘沽区东沽东盐路<N>号的<N>.<N>万平方米土地，	（天海集团，“拥有”，天津天海化纤厂）
<N>年<N>月，万科与黑石正式开展合作。	（万科，“合作”，黑石），（黑石，“合作”，万科）
<N>年以来，岳阳兴长通过重庆康卫长期致力于“口服重组幽门螺杆菌疫苗”的研究，历时<N>年，投入<N>多万元，在今年<N>月<N>日获得新药证书。	（岳阳兴长，“合作”，重庆康卫），（重庆康卫，“合作”，岳阳兴长）
能官方告诉<N>世纪经济报道记者:达能拟调整并加强其在华的早期生命营养业务的运作模式，在成功发展旗下国际品牌的基础上，进一步强化与蒙牛乳业及雅士利的合作。	（达能，“合作”，雅士利），（雅士利，“合作”，达能）
芒果TV背靠湖南广电优质IP内容，在<N>年上半年实现扭亏为盈。	（湖南广电，“拥有”，芒果TV）
几年来，奇瑞汽车不仅始终难以找到像早期QQ那样可以代表奇瑞品牌的拳头产品，而且奇瑞汽车树立的高端品牌瑞麒也没有获得市场的肯定。	（奇瑞，“拥有”，奇瑞汽车）
<N>月<N>日，封面新闻从国家食品药品监督管理总局获悉，在近期食品抽检中甘肃兰州华联综合超市所售雨润香辣热狗肠被检出菌落总数超标<N>.<N>倍，	（甘肃兰州华联综合超市，“合作”，雨润），（雨润，“合作”，甘肃兰州华联综合超市）
总部位于美国的万豪酒店集团是全球著名的酒店集团公司，旗下酒店品牌包括:JW万豪酒店、雅乐轩等知名品牌也收入囊中，	（万豪酒店集团，“拥有”，JW万豪酒店）
早在<N>年<N>月，阿里巴巴与中国建设银行、中国工商银行合作共推小企业贷款，小企业不需要任何抵押，由<N>家或<N>家以上企业组成一个联合共同体即可申请贷款。	（阿里巴巴，“合作”，中国建设银行），（中国建设银行，“合作”，阿里巴巴）
兰州亚太工贸集团有限公司已经拿出超过<N>亿元的真金白银，获得了*ST联油的控股权，怎么可能不完成接下来的重组?”这是*ST联油停牌前一位姓黄的投资者在电话	（兰州亚太工贸集团有限公司，“拥有”，联油）
冠豪高新今日披露冠龙纸业股权转让进展，受让方为即将入主冠豪高新的中国物资开发投资总公司。	（冠豪高新，“拥有”，冠龙纸业）
<N>日，三联商社公告称，公司济南家电分公司槐荫商城，因物业出租方根本性违约，	（三联商社，“拥有”，济南家电分公司槐荫商城）
华电能源公告，控股股东华电集团将铁岭公司<N>%股权注入公司的承诺年底前难以完成。	（华电集团，“拥有”，华电能源）
据湘鄂情官网显示，除湘鄂情志新桥店外，目前北京地区湘鄂情正常营业的店面还有<N>家。	（湘鄂情，“拥有”，湘鄂情志新桥店）
记者昨天了解到，DHL旗下在华从事国内快递业务的合资公司中外运敦豪国际航空快件有限公司，正在洽谈转让全一快递<N>%的股权。	（DHL，“拥有”，中外运敦豪国际航空快件有限公司）
该人士进一步表示，由于路翔股份在未来融达锂业董事会<N>个席位中占据了<N>席，因此公司将来能否获得主动权取决于路翔股份对新行业的把握和对融达锂业的管理能力。	（路翔股份，“合作”，融达锂业），（融达锂业，“合作”，路翔股份），（路翔股份，“拥有”，融达锂业）
公开资料显示，TCL集团控股子公司TCL多媒体原欧洲彩电业务的主要运营实体TTEEurope因无力偿还债务在<N>年<N>月<N>日提出清算申请，	（TCL集团，“拥有”，TTEEurope）
万马电缆今日披露，公司昨日与甘肃万星实业股份有限公司签订了《关于新疆托里县包古图呼的合铜矿之合作意向书》，	（万马电缆，“合作”，甘肃万星实业股份有限公司），（甘肃万星实业股份有限公司，“合作”，万马电缆）
布尔津分公司隶属于新疆屯河水泥有限责任公司，该公司的盈利能力较强，	（新疆屯河水泥有限责任公司，“拥有”，布尔津分公司）
阿里集团完成股权回购PE参与或推动整体上市	（阿里集团，“合作”，PE），（PE，“合作”，阿里集团）
一周内，海航集团旗下海航商业控股有限公司爆出两起收购案。	（海航集团，“拥有”，海航商业控股有限公司）
TCL集团发布公告称，公司<N>年度中期票据已经获得中国银行市场交易商协会备案批准，并于<N>月<N>日收到《接受注册通知书》。	（TCL集团，“合作”，中国银行），（中国银行，“合作”，TCL集团）
<N>月<N>日消息，近日，由优酷与联想联手打造的中国首个在线<N>D影院正式上线，	（优酷，“合作”，联想），（联想，“合作”，优酷）
沃特飞机公司将与西飞国际在波音<N>系列飞机垂直尾翼方面进行合作，由西飞国际承担波音<N>系列飞机垂直尾翼的零件制造及固定后缘、主翼盒壁板及主翼盒梁间肋	（沃特飞机公司，“拥有”，波音）
<N>月<N>日，电广传媒与好莱坞最大的独立电影公司狮门影业发布了战略合作计划，未来<N>年，这家湖南广电旗下的上市公司将参与投资<N>部狮门电影，	（湖南广电，“拥有”，电广传媒）
国电电力公告同时显示，科环集团拟通过联合动力在连云港组建国电风电设备研发制造南方基地，计划<N>年建成投产。	（国电电力，“合作”，科环集团），（科环集团，“合作”，国电电力）
公司在今年<N>月宣布将推出一系列大动作，并制作系列自制节目，没想到昨天公司的投资人之一中国旺旺旗下NorwaresOverseasInc入禀香港高等法院，	（中国旺旺，“拥有”，NorwaresOverseasInc）
消息指出，发展航空业务正热的圆通速递正在与南方航空洽谈合作，目前合作已基本确定。	（圆通速递，“合作”，南方航空），（南方航空，“合作”，圆通速递）
本次重组后，TCL集团将保留深圳TCL地产公司及其子公司，主要经营公司自用的工业地产项目，以及<N>个参股的在建地产项目。	（TCL集团，“拥有”，深圳TCL地产公司）
其相关负责人告诉记者，“IBM公司确实买入了长虹的股票，现在IBM和四川长虹正在准备相关新闻发布会，	（IBM公司，“合作”，四川长虹），（四川长虹，“合作”，IBM公司）
铁总引入阿里搞混改会擦出怎样的“火花”?	（铁总，“合作”，阿里），（阿里，“合作”，铁总）
在白云山<N>日召开的年度股东大会上，董事长谢彬表示，公司与美国百特合营的百特侨光医疗用品公司今年力争扭亏为盈，	（白云山，“拥有”，百特侨光医疗用品公司）
中国最有价值品牌榜由睿富全球排行榜资讯集团与北京名牌资产评估有限公司共同研究并发布，	（睿富全球排行榜资讯集团，“合作”，北京名牌资产评估有限公司），（北京名牌资产评估有限公司，“合作”，睿富全球排行榜资讯集团）
联通省级公司的一位相关人士表示，苹果iPad和iPhone<N>都离不开联通的支持，	（联通，“合作”，苹果），（苹果，“合作”，联通）
一天之后，联通牵手中国平安。。	（联通，“合作”，中国平安），（中国平安，“合作”，联通）
<N>月<N>日，摩拜单车与腾讯微信联合宣布，今后用户通过微信“扫一扫”扫描摩拜单车车身上的二维码，将可以直接进入摩拜单车微信小程序，扫码开锁即可使用。	（摩拜单车，“合作”，腾讯微信），（腾讯微信，“合作”，摩拜单车）
资料显示，上海铁路局去年<N>月和<N>月分别和东航和国航推出了“空铁快线”产品，同样覆盖了长三角地区。	（东航，“合作”，国航），（国航，“合作”，东航）
深发展联姻平安可能延期 完成交易再考虑是否募资	（深发展，“合作”，平安），（平安，“合作”，深发展）
管理有限公司出售公司部分股份的通知，锦江股份、锦江国投作为一致行动人于<N>年<N>月至<N>年<N>月通过二级市场减持公司无限售流通股<N>.<N>万股，	（锦江股份，“合作”，锦江国投），（锦江国投，“合作”，锦江股份）
据悉，长江旗下和记黄埔最终决定与淡马锡建?策略联盟，由淡马锡认购屈臣氏控股<N>.<N>%间接股本权益，作价<N>亿港元。	（长江，“拥有”，和记黄埔）
例如，上海分行在文化创业产业等领域积极推广北京银行特色产品，形成了较好的中小企业服务品牌效应;	（北京银行，“拥有”，上海分行）
“大众化妆品中国区业绩不如预期的理想，影响了科蒂集团的总利润”，科蒂中国大众化妆品事业部首席执行官AnitaYang在一封邮件里告诉中国员工，	（科蒂集团，“拥有”，科蒂中国大众）
广州轻出集团有限公司将其持有的广州市天斯物业管理有限公司<N>%股权以<N>.<N>亿元的价格在广州产权交易所挂牌转让。	（广州轻出集团有限公司，“拥有”，广州市天斯物业管理有限公司）
中国航空工业集团旗下上市公司中航动力、中航动控和成发科技曾于<N>年<N>月发布公告称，	（中国航空工业集团，“拥有”，中航动力）
由于南纺股份此前持有南泰国展<N>.<N>%的股权，因此上述收购完成之后，南泰国展将再次成为上市公司的全资子公司。	（南纺股份，“拥有”，南泰国展）
海尔金融携手家居卖场龙头企业红星美凯龙，将全金融基因全面渗透到家居产业，并实现平台资源的开放共享，以携手开启全新互联网金融+家居变革之道。	（海尔金融，“合作”，红星美凯龙），（红星美凯龙，“合作”，海尔金融）
"产品招商书上，写着“王老吉商标属广州医药集团有限公司所有，广药集团持有包括""王老吉""在内的众多驰名商标，目前""王老吉""品牌已经成为中国第一品牌”等内容。"	（广州医药集团有限公司，“拥有”，王老吉）
根据协议，康师傅控股附属公司康师傅饮品控股有限公司将成为百事公司在华特许经营装瓶商。	（康师傅控股，“拥有”，康师傅饮品控股有限公司）
而<N>年<N>月，曾在中粮集团担任中粮期货董事长、党组成员等职的吕军，在调入中储粮两年后，接任中储粮董事长一职。	（中粮集团，“拥有”，中粮期货）
次资产置换最大的亮点在于有利于锦江之星此后的融资和开展并购，“经济型酒店正处于一个行业整合阶段，扩张需要资金支持，锦江之星作为锦江国际旗下一块优质资产，	（锦江国际，“拥有”，锦江之星）
广药集团联姻香港银基集团。	（广药集团，“合作”，香港银基集团），（香港银基集团，“合作”，广药集团）
浦发银行与中移动战略合作收实效	（浦发银行，“合作”，中移动），（中移动，“合作”，浦发银行）
着绝对的控制权，有消息称，阿里IPO后将与大股东软银签订投票协议，在没有和马云及蔡崇信取得一致意见的情况下，软银不投票反对任何阿里巴巴合伙人提名的董事。	（软银，“合作”，阿里巴巴），（阿里巴巴，“合作”，软银）
然而，时至今日，投资者并未看见复星国际管理层采取其他实质性的举措，除了这次分拆百慕大保险上市。	（复星国际，“拥有”，百慕大保险）
交行汇丰拟成立合资信用卡公司	（交行，“合作”，汇丰），（汇丰，“合作”，交行）
据李楚源介绍，随着红罐王老吉在全国市场布局加快，今年王老吉凉茶有望给广药集团带来<N>亿元销售收入。	（广药集团，“拥有”，王老吉）
上海泓泽法人代表顾雷雷表示，公司重点打造的一块业务是上海乐源，经过几年培育已经进入发展阶段。	（上海泓泽，“拥有”，上海乐源）
安途生在天津锦联新经产业园启航	（安途生，“合作”，天津锦联新经济产业园），（天津锦联新经济产业园，“合作”，安途生）
该公司控股股东为华电下属华电煤业集团公司，持股<N>%，而远东航运参股<N>%。	（华电，“拥有”，华电煤业集团公司）
而在<N>月中旬，中金黄金就曾发布公告称，公司拟协议收购控股股东中国黄金集团旗下河南秦岭金矿和河北金厂峪金矿<N>%权益，	（中国黄金集团，“拥有”，中金黄金）
日前，联华超市股份正式宣布，该公司旗下联华、华联两家企业于今年<N>月<N>日起合署办公。	（联华超市股份，“拥有”，联华）
在全球商品熊市的冲击下，力拓先后关停了旗下加拿大铝业<N>万吨的原铝产能，并陆续售出其在中国、巴西等地的业务。	（力拓，“拥有”，加拿大铝业）
同时，通辽金煤化工有限公司将与河南煤化合作，建立合资公司，在河南洛阳和永城建设乙二醇等项目，双方合持股<N>%:<N>%。	（通辽金煤化工有限公司，“合作”，河南煤化），（河南煤化，“合作”，通辽金煤化工有限公司）
华策影视表示，截至本报告期末，公司及控股子公司对西藏乐视的应收账款余额约为<N>.<N>亿元，	（华策影视，“拥有”，西藏乐视）
合肥百货公告，拟与百大合家福、百大电器共同投资<N>万元注册成立新公司，投资建设肥西百大购物中心。	（合肥百货，“合作”，百大电器），（百大电器，“合作”，合肥百货）
据锦兴国际控股方面提供的资料显示，苏拉拉项目占地逾<N>平方公里，铁矿石储量达<N>亿吨。	（锦兴国际控股，“拥有”，苏拉拉）
同方股份有关人士也透露，此次合作的基本思路是，同方股份希望通过交易进入产业链上游的电子元器件制造领域，利用晶源电子在石英晶体元器件方面的业务基础，	（同方股份，“合作”，晶源电子），（晶源电子，“合作”，同方股份）
作为天猫一线女装品牌，裂帛没有请明星代言，	（天猫，“拥有”，裂帛），（天猫，“合作”，裂帛），（裂帛，“合作”，天猫）
公告”中，凯诺科技表示，目前人才楼的住户大部分为本公司的管理人员和技术人员;在保证本公司员工住宿的前提下，人才楼提供少量房间用于海澜集团员工的临时住宿。	（凯诺科技，“合作”，海澜集团），（海澜集团，“合作”，凯诺科技）
未来，<N>号店将成为<N>号商城中的一个卖家”。	（<N>号店，“合作”，<N>号商城），（<N>号商城，“合作”，<N>号店）
中国银行董事长肖钢说，中国银行将依托多元化业务平台和海内外一体化经营优势，为宝钢提供更加广泛、便捷的金融产品和服务，为推动宝钢新一轮发展战略的实施提供强	（中国银行，“合作”，宝钢），（宝钢，“合作”，中国银行）
<N>日，加多宝集团与浙江卫视联手在杭州打响了春节营销的第一枪。	（加多宝集团，“合作”，浙江卫视），（浙江卫视，“合作”，加多宝集团）
此外，问询函同时指出，昇辉电子股权沿革上与碧桂园有密切关联，且回溯近年来财务数据，昇辉电子来自碧桂园的销售收入占比均过半，集中度较高。	（昇辉电子，“合作”，碧桂园），（碧桂园，“合作”，昇辉电子）
渝开发今天公告，<N>月<N>日，公司收到控股股东重庆市城市建设投资公司通知，重庆城投拟通过公开征集受让方方式协议转让其持有的不超过<N>.<N>亿股。	（重庆城投，“拥有”，渝开发）
当记者结束对*ST北生采访，即将走出办公大楼时，公司宣传栏上一幅“办法总比困难多”的巨幅标语在空旷的北生大楼内格外引人注目。	（北生，“拥有”，北生）
会上，中国电信、阿里妈妈等开放平台的首批开发者，也分享了与HiWiFi的合作成果和未来展望，	（中国电信，“合作”，HiWiFi），（HiWiFi，“合作”，中国电信）
而且，长江电力获得了中国三峡总公司水电优质资产，既为其承接债务提供了偿还保证，也增强了其融资能力，使得财务状况更加稳健，提高了公司的盈利能力。	（长江电力，“合作”，中国三峡总公司），（中国三峡总公司，“合作”，长江电力）
阳光股份今日披露，全资子公司天津瑞尚收购杜然持有的天津德然商贸<N>%股权，	（阳光股份，“拥有”，天津瑞尚）
康师傅控股与百事公司在华建立战略联盟	（康师傅控股，“合作”，百事公司），（百事公司，“合作”，康师傅控股）
日前，就有消息指出，可口可乐旗下新包装的美之源果粒橙从此前的<N>ml减到了<N>ml，而售价未变。	（可口可乐，“拥有”，美之源）
<N>月2<N>日，注入大润发和欧尚两个品牌在大陆所有门店资产的高鑫零售有限公司在香港上市，	（高鑫零售有限公司，“拥有”，大润发）
作为GE公司重要的业务板块之一，GE航空集团主要制造、维修民用发动机，公司的业务板块还包括军用发动机和航电系统等。	（GE公司，“拥有”，GE航空集团）
至此，永隆银行已成为招商银行直接拥有的全资附属公司。	（招商银行，“拥有”，永隆银行）
杨文俊向记者介绍，基于这种情况，中粮董事长宁高宁明确地讲，希望“把蒙牛牛奶供应链做好”。	（中粮，“合作”，蒙牛），（蒙牛，“合作”，中粮）
美的高度市场化的理念也为小天鹅高端产品打开市场销路进行了有益的探索。	（美的，“合作”，小天鹅），（小天鹅，“合作”，美的）
在综合金融方面，平安银行南京分行凭借平安集团综合金融平台优势，推动与集团内产险、养老险的合作，	（平安银行南京分行，“合作”，养老险），（养老险，“合作”，平安银行南京分行）
龙诚集团在过去两年间分别在重庆注册了重庆龙旭投资有限公司，在上海注册了上海隆景投资管理有限公司。	（龙诚集团，“拥有”，重庆龙旭投资有限公司）
于日渐扩大的国内外服装贸易，茵曼公司的前身有着贴牌加工的背景，其品牌创立于<N>年，在<N>年淘宝网“双<N>”期间以单日销售<N>余万元而迅速走红，	（茵曼公司，“合作”，淘宝网），（淘宝网，“合作”，茵曼公司）
《证券日报》记者在走访中发现，环茅南路，是贵州茅台镇上一条自发形成的商业街道，介于茅台集团的运输公司和厂大门之间。	（茅台集团，“拥有”，贵州茅台）
本报讯中石油集团昨天宣布，由中石油国际投资公司与澳洲壳牌联合并购澳洲Arrow能源有限公司一事，	（中石油集团，“拥有”，中石油国际投资公司）
一直被形容为“闷声发大财”的江铃汽车也通过小蓝基地的投产摆脱了产能不足的阴影，除了商用车系列之外，福特将为江铃汽车注入一款全新的全尺寸SUV车型，	（江铃汽车，“合作”，福特），（福特，“合作”，江铃汽车）
经过几年培育，双沟酒业已成为维维股份重要利润来源。	（维维股份，“拥有”，双沟酒业），（双沟酒业，“合作”，维维股份），（维维股份，“合作”，双沟酒业）
尽管国元证券已在A股上市，但上述券商保荐人认为，这并不妨碍国元集团改制之后去香港上市，“分拆上市很难成行，但整体上市还是可以操作的”。	（国元集团，“拥有”，国元证券）
神华集团入主蒙古塔本陶勒盖煤矿再一次变得扑朔迷离。	（神华集团，“拥有”，蒙古塔本陶勒盖煤矿）
FMG“牵手”葛洲坝合作在先融资随后	（FMG，“合作”，葛洲坝），（葛洲坝，“合作”，FMG）
中国联通与工商银行联合推出手机支付贷记卡	（中国联通，“合作”，工商银行），（工商银行，“合作”，中国联通）
根据公告，截至预案出具之日，三友集团的全资子公司碱业集团直接持有三友化工<N>.<N>%的股权，为控股股东。	（三友集团，“拥有”，碱业集团）
据悉，乐视TV此次拿出多个现货限量套餐回馈广大乐迷，乐视商城全部配件<N>折起，并将狂送<N>台超级电视。	（乐视TV，“拥有”，乐视商城）
德隆的“三驾马车”——新疆屯河、合金股份是庄股时代的典型代表，其流通筹码高度集中，操盘主力账面利润十分丰厚。	（德隆，“拥有”，新疆屯河）
国美前不久发布的<N>上半年财报显示，在上半年宏观经济下行、整个传统家电行业和零售业都在走“下坡路”的大势下，尽管处于电商建设初期，但国美电商销售同比	（国美，“拥有”，国美电商）
重庆啤酒的乙肝疫苗研究一直是其控股子公司重庆佳辰生物公司在落实，目前为止临床进展顺利。	（重庆啤酒，“拥有”，重庆佳辰生物公司）
